case,time,step,n_nodes,reference_length,contour_length,radius_of_gyration,arc_length_weighted_radius_of_gyration,max_transverse_displacement,max_curvature,rms_curvature,fold_count,endpoint_distance,contact_length,active_contact_pairs,max_penetration,penetration_ratio,finite_radius_contact_pairs,centerline_intersection_pairs,self_loop_count,fold_wavelength,fold_periodicity,energy_stretch,energy_bend,energy_contact,energy_total,dissipation_work_step,growth_work_step,dissipation_work,growth_work,remesh_interval
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.012000000000000004,12,7,1.9796059613380084,1.9762859570019073,0.5384072237955961,0.4781284765291505,0.638697992976363,1.815627003248133,1.5053597909495269,0,1.2732395447351628,0.6287876669328771,2,0.03560616653357984,0.10173190438165669,"[[1, 3], [2, 4]]",[],2,0.9881429785009537,0.6447282224202637,0.40309687350071133,0.20071531935389453,0.006338995476078553,0.6101511883306844,0.7906677775259304,1.051800004044654,1.2450896985959454,1.6477782130114949,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.013000000000000005,13,7,1.979803931832502,1.9734282116899418,0.534862317789253,0.47658537127351186,0.6461933015128093,1.9247072093821984,1.4677550656755112,0,1.2732395447351628,0.7057558436467177,2,0.07015044339309129,0.20042983826597513,"[[0, 2], [3, 5]]",[],2,1.9734282116899418,0.7263821826315152,1.0951426956731316,0.19042459895340094,0.024605423541216143,1.3101727181677487,2.153139020765471,2.8531605506025355,3.3982287193614162,4.50093876361403,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.014000000000000005,14,7,1.980001922125035,1.982098199201003,0.5416858125352262,0.47892048797686976,0.6328369109562128,2.3081698633738648,1.5482356427714932,0,1.2732395447351628,0.5787914820226061,2,0.060604258988785686,0.17315502568224483,"[[1, 3], [2, 4]]",[],2,0.9910490996005015,0.46117715220770256,3.0191873163495297,0.21526353612668703,0.01836438103784526,3.252815233514062,5.950469635004129,7.893112150350443,9.348698354365546,12.394050913964474,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.014500000000000006,15,7,1.9801009246961847,1.9750513604924527,0.5358626531553691,0.47733543733974526,0.6402927210551637,1.6875431382303974,1.4775312142865675,0,1.2732395447351628,1.2914593268860592,4,0.045328290143202776,0.1295094004091508,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.9750513604924527,0.41609967147140725,0.27363172524856416,0.19300825267742489,0.010673070406848412,0.47731304833283744,7.873700406616456,5.098198221435232,17.222398760982003,17.492249135399707,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.015500000000000007,16,7,1.980298944689489,1.9794007935586748,0.5392179568210131,0.47838311642187814,0.6352524372021517,1.9797576729459836,1.5143867587750064,0,1.2732395447351628,0.6196741878083868,2,0.040162906095931095,0.11475116027408885,"[[1, 3], [2, 4]]",[],2,0.9897003967793374,0.588328415783719,0.7415325055821227,0.20443152419572114,0.008065295130302887,0.9540293249081466,1.4700420353553445,1.9467583119306537,18.692440796337348,19.43900744733036,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.016500000000000008,17,7,1.9804969844857832,1.9742454260237552,0.534406610701354,0.4764252031609796,0.6442144710665804,1.9259800746378046,1.4613435610098624,0,1.2732395447351628,0.7238020296409594,2,0.08681535890651182,0.2480438825900338,"[[0, 2], [3, 5]]",[],2,1.9742454260237552,0.5814947835940963,1.9718799622385228,0.18896177302938594,0.03768453271016563,2.1985262679780746,3.9251357679329963,5.169632711002924,22.617576564270344,24.608640158333287,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.017000000000000008,18,7,1.98059601181067,1.9788266907065695,0.538197416867146,0.4781122145944588,0.6356337846508874,1.891490414287654,1.5024993023392834,0,1.2732395447351628,0.6378252527044099,2,0.031087373647952332,0.0888210675655781,"[[1, 3], [2, 4]]",[],2,0.9894133453532847,0.7092377542982191,0.21691126011484535,0.20100334422128166,0.004832124001588107,0.42274672833771515,5.343420702169154,3.5676411625287945,27.9609972664395,28.17628132086208,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.01800000000000001,19,7,1.9807940813151612,1.975447662963121,0.5354229224973736,0.47697957238667943,0.6411656921942985,1.7262347134757159,1.4710800220380453,0,1.2732395447351628,1.2809424137202607,4,0.05672944825061177,0.16208413785889078,"[[0, 2], [1, 3], [2, 4], [3, 5]]",[],2,1.975447662963121,0.4283613508489892,0.5886193868574344,0.1915695142727088,0.016130333152998097,0.7963192342831413,1.1648831544139242,1.5384556603593504,29.125880420853424,29.71473698122143,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.01900000000000001,20,7,1.9809921706275933,1.9823566164311974,0.5403761393193243,0.47850197011535,0.6330609613658089,2.1771713874646546,1.5295109297051752,0,1.2732395447351628,0.6024206612867227,2,0.048789669357441945,0.139399055306977,"[[1, 3], [2, 4]]",[],2,0.9911783082155987,0.5271460709650562,1.5940063274439988,0.21019623820332123,0.01190215917965062,1.8161047248269708,3.1712482397908275,4.191033730334657,32.29712866064425,33.90577071155609,False
grid_growth_rate=0.1_contact_stiffness=5_diameter=0.35_bending_stiffness=0.1,0.02,21,7,1.981190279749947,1.974394004515716,0.533559627219391,0.4758415863425407,0.6444332678350032,2.0548319702590234,1.452916320611026,0,1.2732395447351628,0.7527028721027302,2,0.11654575017447033,0.3329878576413438,"[[0, 2], [3, 5]]",[],2,1.974394004515716,0.5419129749994961,4.154079905370558,0.18724759024632137,0.06791455941718542,4.409242055034065,8.351618162805432,10.944755493012526,40.64874682344968,44.85052620456861,False
